id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
303976,Macronus,gularis,versuricola,Pin-striped Tit-Babbler,Albert Lastukhin & Yuri Glushchenko,Vietnam,"Lăk, Đắk Lắk",12.4022,108.1835,500,song,//www.xeno-canto.org/303976,//www.xeno-canto.org/303976/download,XC303976-Macronus gularis 151227_004-29b.MP3,"{'small': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC303976-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC303976-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC303976-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC303976-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:34,09:00,2015-12-27,2016-02-19,['Psilopogon haemacephalus'],,yes,no
293685,Macronus,gularis,sulphureus,Pin-striped Tit-Babbler,Albert Lastukhin,Myanmar,"Tatkon, Yamethin, Naypyidaw Union Territory",20.1698,96.4446,750,song,//www.xeno-canto.org/293685,//www.xeno-canto.org/293685/download,"XC293685-Macronus gularis 151019_002, B.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC293685-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC293685-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC293685-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC293685-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:53,08:30,2015-10-19,2015-12-05,[''],,unknown,no
293684,Macronus,gularis,sulphureus,Pin-striped Tit-Babbler,Albert Lastukhin,Myanmar,"Tatkon, Yamethin, Naypyidaw Union Territory",20.1698,96.4446,750,song,//www.xeno-canto.org/293684,//www.xeno-canto.org/293684/download,"XC293684-Macronus gularis + Ph. borealis call 151019_002, Bf.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC293684-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC293684-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC293684-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC293684-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,08:30,2015-10-19,2015-12-05,"['Phylloscopus borealis', 'Phylloscopus inornatus']",,unknown,no
290016,Macronus,gularis,sulphureus,Pin-striped Tit-Babbler,Albert Lastukhin & Yuri Glushchenko,Myanmar,"Tatkon, Yamethin, Naypyidaw Union Territory",20.1856,96.4863,440,song,//www.xeno-canto.org/290016,//www.xeno-canto.org/290016/download,XC290016-Macronus gularis sulphureus 151026_017-1.MP3,"{'small': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC290016-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC290016-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC290016-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC290016-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,08:30,2015-10-26,2015-11-14,['Heterophasia melanoleuca'],,yes,no
284407,Macronus,gularis,gularis,Pin-striped Tit-Babbler,Bas van Balen,Indonesia,"Darul Makmur, Nagan Raya, Aceh",3.7979,96.5575,40,song,//www.xeno-canto.org/284407,//www.xeno-canto.org/284407/download,XC284407-SUM Macronous gularis_7xi10_1618_232_alert call.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC284407-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC284407-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC284407-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC284407-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:42,16:18,2010-11-07,2015-10-09,[''],,no,no
284406,Macronus,gularis,gularis,Pin-striped Tit-Babbler,Bas van Balen,Indonesia,"Darul Makmur, Nagan Raya, Aceh",3.7979,96.5575,40,song,//www.xeno-canto.org/284406,//www.xeno-canto.org/284406/download,XC284406-SUM Macronous gularis_7xi10_1616_231_song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC284406-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC284406-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC284406-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VSXHBVQJDA/ffts/XC284406-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:03,16:16,2010-11-07,2015-10-09,[''],,no,no
269341,Macronus,gularis,woodi,Pin-striped Tit-Babbler,Frank Lambert,Philippines,"Palawan, forest near Sabang",10.1709,118.8885,2,song,//www.xeno-canto.org/269341,//www.xeno-canto.org/269341/download,XC269341-Macronous_(gularis)_woodi-FL Nr Sabang Palawan PH 21Apr2010 2m R09_0222b.MP3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC269341-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC269341-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC269341-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC269341-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:22,?,2010-04-22,2015-08-20,[''],,unknown,unknown
261578,Macronus,gularis,,Pin-striped Tit-Babbler,Benj Smelt+Hiru Dangaura  (BCN),Nepal,"Ghodaghodi Lake, Seti, Far-Western Region",28.6886,80.9531,110,song,//www.xeno-canto.org/261578,//www.xeno-canto.org/261578/download,XC261578-StripedTitBabbler-song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC261578-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC261578-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC261578-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/GLXCSCGBHB/ffts/XC261578-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:03,07:00,2015-07-10,2015-07-19,[''],"edited, last year first time recorded in area",yes,yes
243376,Macronus,gularis,gularis,Pin-striped Tit-Babbler,Mike Nelson,Indonesia,"Way Kambas NP, Lampung, Sumatra",-4.9178,105.7489,30,song,//www.xeno-canto.org/243376,//www.xeno-canto.org/243376/download,XC243376-Pin-striped Tit-Babbler1WK2015.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC243376-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC243376-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC243376-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC243376-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:55,09:30,2015-03-06,2015-05-15,[''],,yes,no
240350,Macronus,gularis,versuricola,Pin-striped Tit-Babbler,Mike Nelson,Cambodia,"Tmat Boey, Preah Vihear Province",13.9667,104.8833,70,"call, song",//www.xeno-canto.org/240350,//www.xeno-canto.org/240350/download,XC240350-Pin-striped Tit-Babbler1TB2015.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC240350-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC240350-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC240350-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC240350-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,07:30,2015-02-07,2015-05-07,[''],,no,no
239778,Macronus,gularis,,Pin-striped Tit-Babbler,Mike Nelson,Laos,Nam Kading,18.2132,104.8341,500,"call, song",//www.xeno-canto.org/239778,//www.xeno-canto.org/239778/download,XC239778-Pin-striped Tit-Babbler2LA2015.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC239778-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC239778-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC239778-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC239778-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:20,09:00,2015-02-02,2015-05-04,[''],,yes,no
239777,Macronus,gularis,,Pin-striped Tit-Babbler,Mike Nelson,Laos,Nam Kading,18.2132,104.8341,500,"call, song",//www.xeno-canto.org/239777,//www.xeno-canto.org/239777/download,XC239777-Pin-striped Tit-Babbler1LA2015.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC239777-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC239777-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC239777-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC239777-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:37,09:00,2015-02-02,2015-05-04,[''],,yes,no
236780,Macronus,gularis,,Pin-striped Tit-Babbler,Greg Irving,Thailand,"Song Thai (Maharaj), Thung Yai Naresuan Wildlife Sanctuary",15.2106,98.8535,480,song,//www.xeno-canto.org/236780,//www.xeno-canto.org/236780/download,XC236780-163 Tit-babbler - Striped (Macronous gularis) Song 500m ThungYainaresuanTH_GI_LS111401.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC236780-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC236780-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC236780-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC236780-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,10:30,2015-04-14,2015-04-20,[''],,no,no
199878,Macronus,gularis,versuricola,Pin-striped Tit-Babbler,Frank Lambert,Vietnam,"Deo Nui San Pass, Di Linh",11.448,108.0641,1200,"call, song",//www.xeno-canto.org/199878,//www.xeno-canto.org/199878/download,XC199878-Macronus_gularis_versuricola-FL song calls DeoSuoiLanh SAnnam 12Mar14 14.24pm LS111580a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC199878-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC199878-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC199878-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC199878-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:37,14:24,2014-03-12,2014-10-24,[''],Same individual(s) as XC175306,yes,no
191935,Macronus,gularis,gularis,Pin-striped Tit-Babbler,Mike Nelson,Malaysia,"Jemaluang, Mersing, Johor",2.2731,103.8659,30,song,//www.xeno-canto.org/191935,//www.xeno-canto.org/191935/download,XC191935-Pin-striped Tit-BabblerJL12014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC191935-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC191935-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC191935-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC191935-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:40,07:30,2014-07-21,2014-08-20,[''],,yes,no
184820,Macronus,gularis,,Pin-striped Tit-Babbler,Greg Irving,Thailand,"Education Centre, Khao Soi Dao Wildlife Sanctuary",13.1015,102.1897,300,"call, song",//www.xeno-canto.org/184820,//www.xeno-canto.org/184820/download,XC184820-163 Tit-babbler - Pin-striped (Macronus gularis) SongCall EduCtrKhaoSoiDaoTHA_GI.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC184820-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC184820-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC184820-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC184820-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:14,07:15,2014-06-16,2014-07-03,"['Psilopogon duvaucelii', 'Corydon sumatranus']",,yes,no
176099,Macronus,gularis,,Pin-striped Tit-Babbler,Greg Irving,Thailand,"Phanoenthung, Kaengkrachan NP",12.8285,99.3627,900,song,//www.xeno-canto.org/176099,//www.xeno-canto.org/176099/download,XC176099-163 Tit-babbler - Striped (Macronous gularis) Song 900m Phanonethung Kaengkrachan THA_GI.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC176099-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC176099-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC176099-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC176099-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:45,07:45,2014-04-20,2014-04-25,[''],,no,no
175306,Macronus,gularis,versuricola,Pin-striped Tit-Babbler,Frank Lambert,Vietnam,"Deo Nui San Pass, Di Linh",11.448,108.0641,1180,"call, song",//www.xeno-canto.org/175306,//www.xeno-canto.org/175306/download,XC175306-Macronus_gularis_versuricola-FL song calls DeoSuoiLanh SAnnam 12Mar14 14.22pm LS111579.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC175306-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC175306-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC175306-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC175306-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:57,14:22,2014-03-14,2014-04-20,[''],,yes,no
173269,Macronus,gularis,,Pin-striped Tit-Babbler,Greg Irving,Thailand,"Phanoenthung, Kaengkrachan NP",12.8285,99.3627,900,song,//www.xeno-canto.org/173269,//www.xeno-canto.org/173269/download,XC173269-163 Babbler - Striped Tit (Macronus gularis) Song 900m Phanoenthung Kaengkrachan THA_GI.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC173269-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC173269-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC173269-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC173269-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:06,07:30,2014-04-02,2014-04-09,[''],,no,no
164683,Macronus,gularis,woodi,Pin-striped Tit-Babbler,Arend Wassink,Philippines,"St. Paul's Subterranean national park, Palawan",10.198,118.912,sea-level,song,//www.xeno-canto.org/164683,//www.xeno-canto.org/164683/download,XC164683-Macronus gularis woodi Pin-triped Tit-Babbler song Saint Paul's Subterranean national park Palawan Philippines sea-level 7.00 hr 5 April 1985 (Arend Wassink).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC164683-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC164683-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC164683-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC164683-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:55,07:00,1985-04-05,2014-01-15,[''],,yes,no
161800,Macronus,gularis,,Pin-striped Tit-Babbler,Klemens Steiof,Vietnam,"Watertank Trail, Tam Dao",20.8998,106.4001,0,song,//www.xeno-canto.org/161800,//www.xeno-canto.org/161800/download,"XC161800-Pin-striped Tit-Babbler, song, VN, TamDao, WatertankTrail, 130306, 34sec.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161800-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161800-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161800-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161800-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:34,00:00,2013-03-06,2013-12-30,[''],,yes,no
161799,Macronus,gularis,,Pin-striped Tit-Babbler,Klemens Steiof,Vietnam,"Watertank Trail, Tam Dao",20.8998,106.4001,0,song,//www.xeno-canto.org/161799,//www.xeno-canto.org/161799/download,"XC161799-Pin-striped Tit-Babbler, song, VN, TamDao, WatertankTrail, 130306, 27sec.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161799-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161799-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161799-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161799-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:27,00:00,2013-03-06,2013-12-30,[''],,yes,no
161798,Macronus,gularis,,Pin-striped Tit-Babbler,Klemens Steiof,Vietnam,"Watertank Trail, Tam Dao",20.8998,106.4001,0,song,//www.xeno-canto.org/161798,//www.xeno-canto.org/161798/download,"XC161798-Pin-striped Tit-Babbler, song, VN, TamDao, WatertankTrail, 130306, 20sec.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161798-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161798-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161798-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161798-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:20,00:00,2013-03-06,2013-12-30,[''],,yes,no
161797,Macronus,gularis,,Pin-striped Tit-Babbler,Klemens Steiof,Vietnam,"Cuc Phuong National Park, Nho Quan District, Ninh Binh province",20.3167,105.6083,300,song,//www.xeno-canto.org/161797,//www.xeno-canto.org/161797/download,"XC161797-Pin-striped Tit-Babbler, song, VN, CucPhuong, Bong, 130225, 27sec.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161797-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161797-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161797-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161797-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:27,00:00,2013-02-25,2013-12-30,[''],,yes,no
161796,Macronus,gularis,,Pin-striped Tit-Babbler,Klemens Steiof,Vietnam,"Cát Tiên National Park, Tân Phú, Dong Nai",11.4377,107.4193,140,song,//www.xeno-canto.org/161796,//www.xeno-canto.org/161796/download,"XC161796-Pin-striped Tit-Babbler, song, VN, CatTien, 130209, 24sec.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161796-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161796-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161796-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161796-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:24,00:00,2013-02-09,2013-12-30,[''],,yes,no
161795,Macronus,gularis,,Pin-striped Tit-Babbler,Klemens Steiof,Vietnam,"Bach Ma, area outside NP",16.2435,107.8749,20,song,//www.xeno-canto.org/161795,//www.xeno-canto.org/161795/download,"XC161795-Pin-striped Tit-Babbler, song, VN, Bach Ma, 130219, 25sec.MP3","{'small': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161795-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161795-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161795-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EMRFEGZSFE/ffts/XC161795-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:25,00:00,2013-02-19,2013-12-30,[''],,yes,no
158608,Macronus,gularis,connectens,Pin-striped Tit-Babbler,Arend Wassink,Malaysia,Taman Negara National Park,4.39,102.4,110,song,//www.xeno-canto.org/158608,//www.xeno-canto.org/158608/download,XC158608-Macronus gularis chersonesophilus Pin-striped Tit-Babbler song Taman Negara national park Malaysia 90 m 9.40 hr 20 February 1988 (Arend Wassink).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158608-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158608-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158608-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/JFWYCBDTFP/ffts/XC158608-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:48,09:30,1988-02-20,2013-12-23,[''],,yes,no
150671,Macronus,gularis,,Pin-striped Tit-Babbler,Mike Nelson,Singapore,Central Catchment Nature Reserve,1.3519999999999999,103.8206,60,song,//www.xeno-canto.org/150671,//www.xeno-canto.org/150671/download,XC150671-Pin-striped Tit-BabblerSP42013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150671-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150671-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150671-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150671-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:34,09:30,2013-08-12,2013-10-14,[''],,yes,no
150670,Macronus,gularis,,Pin-striped Tit-Babbler,Mike Nelson,Singapore,Central Catchment Nature Reserve,1.3519999999999999,103.8206,60,"call, song",//www.xeno-canto.org/150670,//www.xeno-canto.org/150670/download,XC150670-Pin-striped Tit-BabblerSP32013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150670-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150670-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150670-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150670-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:26,09:30,2013-08-12,2013-10-14,[''],,yes,no
116609,Macronus,gularis,,Pin-striped Tit-Babbler,Sander Pieterse,Thailand,"Khao Yai National Park, Nakhon Ratchasima",14.4387,101.3751,?,song,//www.xeno-canto.org/116609,//www.xeno-canto.org/116609/download,XC116609-SP_Thailand_2012_-_Pin-striped_Tit-Babbler_song_(Khao_Yai).MP3,"{'small': '//www.xeno-canto.org/sounds/uploaded/HMLZGZJENG/ffts/XC116609-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/HMLZGZJENG/ffts/XC116609-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/HMLZGZJENG/ffts/XC116609-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/HMLZGZJENG/ffts/XC116609-full.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:39,16:18,2012-12-08,2013-01-05,[''],Bird in understorey along Radar Road. Recorded with internal microphone of Edirol R09-HR.,no,no
